,text
307,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
308,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
309,"{'neg': 0.0, 'neu': 0.574, 'pos': 0.426, 'compound': 0.6369}"
310,"{'neg': 0.236, 'neu': 0.5, 'pos': 0.264, 'compound': -0.1531}"
311,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}"
312,"{'neg': 0.0, 'neu': 0.597, 'pos': 0.403, 'compound': 0.4019}"
313,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
314,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}"
315,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}"
316,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
317,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}"
318,"{'neg': 0.783, 'neu': 0.217, 'pos': 0.0, 'compound': -0.5574}"
319,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
320,"{'neg': 0.163, 'neu': 0.663, 'pos': 0.175, 'compound': 0.0516}"
321,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
322,"{'neg': 0.0, 'neu': 0.505, 'pos': 0.495, 'compound': 0.7823}"
323,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.4215}"
324,"{'neg': 0.0, 'neu': 0.708, 'pos': 0.292, 'compound': 0.5106}"
325,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
326,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
327,"{'neg': 0.466, 'neu': 0.534, 'pos': 0.0, 'compound': -0.7269}"
328,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
329,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
330,"{'neg': 0.418, 'neu': 0.411, 'pos': 0.171, 'compound': -0.3818}"
331,"{'neg': 0.16, 'neu': 0.72, 'pos': 0.12, 'compound': -0.128}"
333,"{'neg': 0.374, 'neu': 0.11, 'pos': 0.516, 'compound': 0.0772}"
334,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
335,"{'neg': 0.0, 'neu': 0.843, 'pos': 0.157, 'compound': 0.0772}"
336,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
337,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.0258}"
338,"{'neg': 0.496, 'neu': 0.504, 'pos': 0.0, 'compound': -0.7096}"
339,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}"
340,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
341,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
342,"{'neg': 0.0, 'neu': 0.397, 'pos': 0.603, 'compound': 0.765}"
343,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
344,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
345,"{'neg': 0.0, 'neu': 0.545, 'pos': 0.455, 'compound': 0.3612}"
346,"{'neg': 0.0, 'neu': 0.538, 'pos': 0.462, 'compound': 0.5106}"
347,"{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.5106}"
348,"{'neg': 0.234, 'neu': 0.645, 'pos': 0.121, 'compound': -0.34}"
349,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
350,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
351,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
352,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
353,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
354,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
355,"{'neg': 0.211, 'neu': 0.391, 'pos': 0.398, 'compound': 0.3365}"
356,"{'neg': 0.178, 'neu': 0.481, 'pos': 0.341, 'compound': 0.5267}"
357,"{'neg': 0.311, 'neu': 0.485, 'pos': 0.204, 'compound': -0.2732}"
358,"{'neg': 0.303, 'neu': 0.452, 'pos': 0.245, 'compound': -0.2263}"
359,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
360,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
361,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
362,"{'neg': 0.387, 'neu': 0.452, 'pos': 0.161, 'compound': -0.5413}"
363,"{'neg': 0.0, 'neu': 0.855, 'pos': 0.145, 'compound': 0.1779}"
364,"{'neg': 0.0, 'neu': 0.852, 'pos': 0.148, 'compound': 0.1877}"
365,"{'neg': 0.192, 'neu': 0.808, 'pos': 0.0, 'compound': -0.2263}"
366,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
367,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
368,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.4019}"
369,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
370,"{'neg': 0.0, 'neu': 0.796, 'pos': 0.204, 'compound': 0.3182}"
371,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.5423}"
372,"{'neg': 0.187, 'neu': 0.813, 'pos': 0.0, 'compound': -0.3182}"
373,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
374,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
375,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.5106}"
376,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
377,"{'neg': 0.18, 'neu': 0.625, 'pos': 0.195, 'compound': 0.0516}"
378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
379,"{'neg': 0.316, 'neu': 0.38, 'pos': 0.304, 'compound': -0.0258}"
380,"{'neg': 0.239, 'neu': 0.556, 'pos': 0.206, 'compound': -0.1531}"
381,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.25}"
382,"{'neg': 0.0, 'neu': 0.786, 'pos': 0.214, 'compound': 0.4585}"
383,"{'neg': 0.342, 'neu': 0.658, 'pos': 0.0, 'compound': -0.6369}"
384,"{'neg': 0.171, 'neu': 0.633, 'pos': 0.196, 'compound': 0.1027}"
385,"{'neg': 0.242, 'neu': 0.5, 'pos': 0.258, 'compound': 0.0516}"
386,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
387,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
388,"{'neg': 0.598, 'neu': 0.402, 'pos': 0.0, 'compound': -0.886}"
389,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
390,"{'neg': 0.155, 'neu': 0.632, 'pos': 0.213, 'compound': 0.25}"
391,"{'neg': 0.0, 'neu': 0.67, 'pos': 0.33, 'compound': 0.5334}"
392,"{'neg': 0.255, 'neu': 0.573, 'pos': 0.172, 'compound': -0.3182}"
393,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
394,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
395,"{'neg': 0.626, 'neu': 0.374, 'pos': 0.0, 'compound': -0.9136}"
396,"{'neg': 0.0, 'neu': 0.671, 'pos': 0.329, 'compound': 0.5994}"
397,"{'neg': 0.579, 'neu': 0.421, 'pos': 0.0, 'compound': -0.6705}"
398,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
399,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.4215}"
400,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
401,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
402,"{'neg': 0.513, 'neu': 0.487, 'pos': 0.0, 'compound': -0.2755}"
403,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
404,"{'neg': 0.305, 'neu': 0.423, 'pos': 0.272, 'compound': 0.0772}"
405,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
406,"{'neg': 0.171, 'neu': 0.633, 'pos': 0.196, 'compound': 0.1027}"
407,"{'neg': 0.205, 'neu': 0.795, 'pos': 0.0, 'compound': -0.4767}"
408,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
409,"{'neg': 0.0, 'neu': 0.638, 'pos': 0.362, 'compound': 0.6249}"
410,"{'neg': 0.0, 'neu': 0.515, 'pos': 0.485, 'compound': 0.765}"
411,"{'neg': 0.277, 'neu': 0.602, 'pos': 0.12, 'compound': -0.3818}"
412,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.4549}"
413,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5106}"
414,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.2263}"
415,"{'neg': 0.265, 'neu': 0.412, 'pos': 0.324, 'compound': 0.0}"
416,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
417,"{'neg': 0.724, 'neu': 0.276, 'pos': 0.0, 'compound': -0.9201}"
418,"{'neg': 0.394, 'neu': 0.606, 'pos': 0.0, 'compound': -0.6369}"
419,"{'neg': 0.268, 'neu': 0.732, 'pos': 0.0, 'compound': -0.5106}"
420,"{'neg': 0.277, 'neu': 0.723, 'pos': 0.0, 'compound': -0.3182}"
421,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
422,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}"
423,"{'neg': 0.0, 'neu': 0.517, 'pos': 0.483, 'compound': 0.4215}"
424,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
425,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
426,"{'neg': 0.093, 'neu': 0.662, 'pos': 0.245, 'compound': 0.5106}"
427,"{'neg': 0.433, 'neu': 0.567, 'pos': 0.0, 'compound': -0.7269}"
428,"{'neg': 0.0, 'neu': 0.337, 'pos': 0.663, 'compound': 0.7096}"
429,"{'neg': 0.312, 'neu': 0.569, 'pos': 0.119, 'compound': -0.5759}"
430,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
431,"{'neg': 0.211, 'neu': 0.486, 'pos': 0.303, 'compound': 0.1779}"
432,"{'neg': 0.513, 'neu': 0.0, 'pos': 0.487, 'compound': -0.0516}"
433,"{'neg': 0.241, 'neu': 0.759, 'pos': 0.0, 'compound': -0.2263}"
434,"{'neg': 0.139, 'neu': 0.648, 'pos': 0.213, 'compound': 0.2023}"
435,"{'neg': 0.0, 'neu': 0.488, 'pos': 0.512, 'compound': 0.6369}"
436,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
437,"{'neg': 0.316, 'neu': 0.452, 'pos': 0.232, 'compound': -0.0772}"
438,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
439,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
440,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
442,"{'neg': 0.505, 'neu': 0.365, 'pos': 0.13, 'compound': -0.802}"
443,"{'neg': 0.0, 'neu': 0.867, 'pos': 0.133, 'compound': 0.25}"
444,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
445,"{'neg': 0.354, 'neu': 0.412, 'pos': 0.235, 'compound': -0.3506}"
446,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
447,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
448,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
449,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
450,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
451,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
452,"{'neg': 0.0, 'neu': 0.486, 'pos': 0.514, 'compound': 0.8126}"
453,"{'neg': 0.386, 'neu': 0.614, 'pos': 0.0, 'compound': -0.6597}"
454,"{'neg': 0.234, 'neu': 0.532, 'pos': 0.234, 'compound': 0.0}"
455,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
456,"{'neg': 0.219, 'neu': 0.781, 'pos': 0.0, 'compound': -0.1027}"
457,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}"
458,"{'neg': 0.0, 'neu': 0.192, 'pos': 0.808, 'compound': 0.6369}"
459,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
460,"{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.4404}"
461,"{'neg': 0.0, 'neu': 0.53, 'pos': 0.47, 'compound': 0.6369}"
462,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
463,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
464,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.7351}"
465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
466,"{'neg': 0.388, 'neu': 0.612, 'pos': 0.0, 'compound': -0.4215}"
467,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5994}"
468,"{'neg': 0.192, 'neu': 0.616, 'pos': 0.192, 'compound': 0.0}"
469,"{'neg': 0.545, 'neu': 0.455, 'pos': 0.0, 'compound': -0.34}"
470,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
471,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
472,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
473,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
474,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
475,"{'neg': 0.0, 'neu': 0.783, 'pos': 0.217, 'compound': 0.3612}"
476,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
477,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
478,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
479,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
480,"{'neg': 0.0, 'neu': 0.568, 'pos': 0.432, 'compound': 0.765}"
481,"{'neg': 0.0, 'neu': 0.887, 'pos': 0.113, 'compound': 0.1027}"
482,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.5574}"
483,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
484,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
485,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
486,"{'neg': 0.0, 'neu': 0.303, 'pos': 0.697, 'compound': 0.3182}"
487,"{'neg': 0.0, 'neu': 0.668, 'pos': 0.332, 'compound': 0.4549}"
488,"{'neg': 0.136, 'neu': 0.583, 'pos': 0.282, 'compound': 0.3612}"
489,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
490,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
491,"{'neg': 0.185, 'neu': 0.519, 'pos': 0.296, 'compound': 0.128}"
492,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
493,"{'neg': 0.19, 'neu': 0.634, 'pos': 0.176, 'compound': -0.0516}"
494,"{'neg': 0.276, 'neu': 0.613, 'pos': 0.11, 'compound': -0.5719}"
495,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
496,"{'neg': 0.0, 'neu': 0.806, 'pos': 0.194, 'compound': 0.34}"
497,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
498,"{'neg': 0.0, 'neu': 0.86, 'pos': 0.14, 'compound': 0.0772}"
499,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
500,"{'neg': 0.173, 'neu': 0.827, 'pos': 0.0, 'compound': -0.3182}"
501,"{'neg': 0.0, 'neu': 0.408, 'pos': 0.592, 'compound': 0.4404}"
502,"{'neg': 0.508, 'neu': 0.203, 'pos': 0.289, 'compound': -0.7506}"
503,"{'neg': 0.0, 'neu': 0.658, 'pos': 0.342, 'compound': 0.6369}"
504,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
505,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
506,"{'neg': 0.218, 'neu': 0.282, 'pos': 0.5, 'compound': 0.6124}"
507,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
508,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
509,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
510,"{'neg': 0.0, 'neu': 0.617, 'pos': 0.383, 'compound': 0.4767}"
511,"{'neg': 0.293, 'neu': 0.707, 'pos': 0.0, 'compound': -0.4404}"
512,"{'neg': 0.497, 'neu': 0.261, 'pos': 0.242, 'compound': -0.5994}"
513,"{'neg': 0.54, 'neu': 0.46, 'pos': 0.0, 'compound': -0.6908}"
514,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
515,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4019}"
516,"{'neg': 0.0, 'neu': 0.901, 'pos': 0.099, 'compound': 0.0258}"
517,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
518,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.2732}"
519,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.7269}"
520,"{'neg': 0.188, 'neu': 0.49, 'pos': 0.321, 'compound': 0.2698}"
521,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}"
522,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7184}"
523,"{'neg': 0.104, 'neu': 0.417, 'pos': 0.479, 'compound': 0.7506}"
524,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.691}"
525,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
526,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}"
527,"{'neg': 0.0, 'neu': 0.816, 'pos': 0.184, 'compound': 0.2023}"
528,"{'neg': 0.205, 'neu': 0.621, 'pos': 0.174, 'compound': -0.128}"
529,"{'neg': 0.0, 'neu': 0.612, 'pos': 0.388, 'compound': 0.4215}"
530,"{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.5267}"
531,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
532,"{'neg': 0.106, 'neu': 0.894, 'pos': 0.0, 'compound': -0.0772}"
533,"{'neg': 0.333, 'neu': 0.543, 'pos': 0.125, 'compound': -0.5897}"
534,"{'neg': 0.0, 'neu': 0.891, 'pos': 0.109, 'compound': 0.0258}"
535,"{'neg': 0.0, 'neu': 0.648, 'pos': 0.352, 'compound': 0.5859}"
536,"{'neg': 0.53, 'neu': 0.299, 'pos': 0.172, 'compound': -0.7003}"
537,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
538,"{'neg': 0.535, 'neu': 0.465, 'pos': 0.0, 'compound': -0.7845}"
539,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.4576}"
540,"{'neg': 0.212, 'neu': 0.354, 'pos': 0.434, 'compound': 0.3612}"
541,"{'neg': 0.218, 'neu': 0.476, 'pos': 0.306, 'compound': 0.0772}"
542,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
543,"{'neg': 0.0, 'neu': 0.649, 'pos': 0.351, 'compound': 0.6597}"
544,"{'neg': 0.513, 'neu': 0.0, 'pos': 0.487, 'compound': -0.0516}"
545,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
546,"{'neg': 0.115, 'neu': 0.177, 'pos': 0.708, 'compound': 0.7717}"
547,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
548,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
549,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
550,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.3612}"
551,"{'neg': 0.375, 'neu': 0.625, 'pos': 0.0, 'compound': -0.802}"
552,"{'neg': 0.179, 'neu': 0.821, 'pos': 0.0, 'compound': -0.2924}"
553,"{'neg': 0.128, 'neu': 0.444, 'pos': 0.428, 'compound': 0.6597}"
554,"{'neg': 0.0, 'neu': 0.787, 'pos': 0.213, 'compound': 0.4019}"
555,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
556,"{'neg': 0.568, 'neu': 0.432, 'pos': 0.0, 'compound': -0.8885}"
557,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
558,"{'neg': 0.239, 'neu': 0.625, 'pos': 0.136, 'compound': -0.204}"
559,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
561,"{'neg': 0.234, 'neu': 0.532, 'pos': 0.234, 'compound': 0.0}"
562,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5423}"
563,"{'neg': 0.0, 'neu': 0.775, 'pos': 0.225, 'compound': 0.2263}"
564,"{'neg': 0.162, 'neu': 0.743, 'pos': 0.095, 'compound': -0.25}"
565,"{'neg': 0.0, 'neu': 0.71, 'pos': 0.29, 'compound': 0.5994}"
566,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
567,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.0772}"
568,"{'neg': 0.256, 'neu': 0.744, 'pos': 0.0, 'compound': -0.4767}"
569,"{'neg': 0.185, 'neu': 0.403, 'pos': 0.411, 'compound': 0.4215}"
570,"{'neg': 0.117, 'neu': 0.669, 'pos': 0.214, 'compound': 0.2856}"
571,"{'neg': 0.18, 'neu': 0.602, 'pos': 0.218, 'compound': 0.128}"
572,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
573,"{'neg': 0.0, 'neu': 0.737, 'pos': 0.263, 'compound': 0.3612}"
574,"{'neg': 0.0, 'neu': 0.805, 'pos': 0.195, 'compound': 0.4404}"
575,"{'neg': 0.181, 'neu': 0.694, 'pos': 0.125, 'compound': -0.2023}"
576,"{'neg': 0.311, 'neu': 0.53, 'pos': 0.159, 'compound': -0.5106}"
577,"{'neg': 0.268, 'neu': 0.446, 'pos': 0.286, 'compound': 0.0516}"
578,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
579,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.0772}"
580,"{'neg': 0.481, 'neu': 0.519, 'pos': 0.0, 'compound': -0.7579}"
581,"{'neg': 0.298, 'neu': 0.702, 'pos': 0.0, 'compound': -0.5267}"
582,"{'neg': 0.217, 'neu': 0.783, 'pos': 0.0, 'compound': -0.5574}"
583,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
584,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
585,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.7003}"
586,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
587,"{'neg': 0.0, 'neu': 0.526, 'pos': 0.474, 'compound': 0.743}"
588,"{'neg': 0.281, 'neu': 0.719, 'pos': 0.0, 'compound': -0.6486}"
589,"{'neg': 0.224, 'neu': 0.656, 'pos': 0.12, 'compound': -0.4404}"
590,"{'neg': 0.317, 'neu': 0.504, 'pos': 0.18, 'compound': -0.2263}"
591,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
592,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
593,"{'neg': 0.207, 'neu': 0.429, 'pos': 0.364, 'compound': 0.0516}"
594,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
595,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
596,"{'neg': 0.308, 'neu': 0.692, 'pos': 0.0, 'compound': -0.4588}"
597,"{'neg': 0.0, 'neu': 0.385, 'pos': 0.615, 'compound': 0.7906}"
598,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
599,"{'neg': 0.416, 'neu': 0.584, 'pos': 0.0, 'compound': -0.7506}"
600,"{'neg': 0.384, 'neu': 0.377, 'pos': 0.239, 'compound': -0.3182}"
601,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
602,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.6369}"
603,"{'neg': 0.252, 'neu': 0.593, 'pos': 0.156, 'compound': -0.3182}"
604,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
605,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
606,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
607,"{'neg': 0.0, 'neu': 0.82, 'pos': 0.18, 'compound': 0.296}"
608,"{'neg': 0.516, 'neu': 0.325, 'pos': 0.159, 'compound': -0.8316}"
609,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
610,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
611,"{'neg': 0.0, 'neu': 0.484, 'pos': 0.516, 'compound': 0.4939}"
612,"{'neg': 0.466, 'neu': 0.534, 'pos': 0.0, 'compound': -0.7269}"
613,"{'neg': 0.289, 'neu': 0.598, 'pos': 0.113, 'compound': -0.3935}"
