,text
8345,"{'neg': 0.0, 'neu': 0.513, 'pos': 0.487, 'compound': 0.2263}"
8346,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
8347,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.5574}"
8348,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8349,"{'neg': 0.313, 'neu': 0.687, 'pos': 0.0, 'compound': -0.6249}"
8350,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8351,"{'neg': 0.224, 'neu': 0.465, 'pos': 0.31, 'compound': 0.0276}"
8352,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8353,"{'neg': 0.307, 'neu': 0.693, 'pos': 0.0, 'compound': -0.4767}"
8354,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8355,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8356,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
8357,"{'neg': 0.0, 'neu': 0.619, 'pos': 0.381, 'compound': 0.5106}"
8358,"{'neg': 0.639, 'neu': 0.361, 'pos': 0.0, 'compound': -0.886}"
8359,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8360,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.6705}"
8361,"{'neg': 0.398, 'neu': 0.602, 'pos': 0.0, 'compound': -0.5616}"
8362,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
8363,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.872}"
8364,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
8365,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
8366,"{'neg': 0.0, 'neu': 0.424, 'pos': 0.576, 'compound': 0.7999}"
8367,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.34}"
8368,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8369,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
8370,"{'neg': 0.0, 'neu': 0.263, 'pos': 0.737, 'compound': 0.4215}"
8371,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8372,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8373,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.703}"
8374,"{'neg': 0.416, 'neu': 0.422, 'pos': 0.163, 'compound': -0.6369}"
8375,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8376,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8377,"{'neg': 0.213, 'neu': 0.63, 'pos': 0.157, 'compound': -0.1779}"
8378,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8379,"{'neg': 0.0, 'neu': 0.756, 'pos': 0.244, 'compound': 0.4404}"
8380,"{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.296}"
8381,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.6124}"
8382,"{'neg': 0.318, 'neu': 0.53, 'pos': 0.152, 'compound': -0.5423}"
8383,"{'neg': 0.126, 'neu': 0.631, 'pos': 0.243, 'compound': 0.3182}"
8384,"{'neg': 0.0, 'neu': 0.704, 'pos': 0.296, 'compound': 0.6369}"
8385,"{'neg': 0.0, 'neu': 0.58, 'pos': 0.42, 'compound': 0.4404}"
8386,"{'neg': 0.0, 'neu': 0.435, 'pos': 0.565, 'compound': 0.7783}"
8387,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8388,"{'neg': 0.172, 'neu': 0.478, 'pos': 0.349, 'compound': 0.5719}"
8389,"{'neg': 0.174, 'neu': 0.667, 'pos': 0.159, 'compound': -0.0772}"
8390,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8391,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
8392,"{'neg': 0.0, 'neu': 0.769, 'pos': 0.231, 'compound': 0.4588}"
8393,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8394,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.3818}"
8395,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8396,"{'neg': 0.0, 'neu': 0.818, 'pos': 0.182, 'compound': 0.4404}"
8397,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8398,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3818}"
8399,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8400,"{'neg': 0.118, 'neu': 0.882, 'pos': 0.0, 'compound': -0.1531}"
8401,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8402,"{'neg': 0.12, 'neu': 0.686, 'pos': 0.194, 'compound': 0.2177}"
8403,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8404,"{'neg': 0.0, 'neu': 0.87, 'pos': 0.13, 'compound': 0.2023}"
8405,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
8406,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8407,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8408,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8409,"{'neg': 0.623, 'neu': 0.377, 'pos': 0.0, 'compound': -0.5106}"
8410,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
8411,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8412,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8413,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
8414,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8415,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8416,"{'neg': 0.237, 'neu': 0.763, 'pos': 0.0, 'compound': -0.4215}"
8417,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8418,"{'neg': 0.0, 'neu': 0.826, 'pos': 0.174, 'compound': 0.2732}"
8419,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.1027}"
8420,"{'neg': 0.392, 'neu': 0.608, 'pos': 0.0, 'compound': -0.7003}"
8421,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.1027}"
8422,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8423,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8424,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8425,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8426,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8427,"{'neg': 0.278, 'neu': 0.722, 'pos': 0.0, 'compound': -0.4023}"
8428,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
8429,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8430,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8431,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8432,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.4019}"
8433,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8434,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8435,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
8436,"{'neg': 0.0, 'neu': 0.815, 'pos': 0.185, 'compound': 0.3612}"
8437,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.9022}"
8438,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8439,"{'neg': 0.0, 'neu': 0.702, 'pos': 0.298, 'compound': 0.5267}"
8440,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8441,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
8442,"{'neg': 0.0, 'neu': 0.848, 'pos': 0.152, 'compound': 0.3612}"
8443,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.3818}"
8444,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8445,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8446,"{'neg': 0.229, 'neu': 0.602, 'pos': 0.169, 'compound': -0.25}"
8447,"{'neg': 0.684, 'neu': 0.316, 'pos': 0.0, 'compound': -0.9538}"
8448,"{'neg': 0.0, 'neu': 0.69, 'pos': 0.31, 'compound': 0.5574}"
8449,"{'neg': 0.0, 'neu': 0.795, 'pos': 0.205, 'compound': 0.2023}"
8450,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8451,"{'neg': 0.133, 'neu': 0.788, 'pos': 0.079, 'compound': -0.2263}"
8452,"{'neg': 0.0, 'neu': 0.581, 'pos': 0.419, 'compound': 0.5574}"
8453,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.5719}"
8454,"{'neg': 0.362, 'neu': 0.552, 'pos': 0.086, 'compound': -0.6705}"
8455,"{'neg': 0.0, 'neu': 0.588, 'pos': 0.412, 'compound': 0.6808}"
8456,"{'neg': 0.213, 'neu': 0.787, 'pos': 0.0, 'compound': -0.2263}"
8457,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.5574}"
8458,"{'neg': 0.138, 'neu': 0.443, 'pos': 0.419, 'compound': 0.6204}"
8459,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
8460,"{'neg': 0.52, 'neu': 0.48, 'pos': 0.0, 'compound': -0.7579}"
8461,"{'neg': 0.238, 'neu': 0.762, 'pos': 0.0, 'compound': -0.2924}"
8462,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
8463,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
8464,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
8465,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8466,"{'neg': 0.0, 'neu': 0.594, 'pos': 0.406, 'compound': 0.6249}"
8467,"{'neg': 0.2, 'neu': 0.8, 'pos': 0.0, 'compound': -0.3612}"
8468,"{'neg': 0.313, 'neu': 0.354, 'pos': 0.333, 'compound': -0.1531}"
8469,"{'neg': 0.0, 'neu': 0.278, 'pos': 0.722, 'compound': 0.3818}"
8470,"{'neg': 0.0, 'neu': 0.546, 'pos': 0.454, 'compound': 0.1695}"
8471,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8472,"{'neg': 0.377, 'neu': 0.457, 'pos': 0.166, 'compound': -0.5719}"
8473,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.4767}"
8474,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8475,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
8476,"{'neg': 0.184, 'neu': 0.68, 'pos': 0.136, 'compound': -0.1779}"
8477,"{'neg': 0.18, 'neu': 0.82, 'pos': 0.0, 'compound': -0.296}"
8478,"{'neg': 0.0, 'neu': 0.758, 'pos': 0.242, 'compound': 0.4939}"
8479,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.6369}"
8480,"{'neg': 0.187, 'neu': 0.576, 'pos': 0.237, 'compound': 0.1779}"
8481,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8482,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8483,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8484,"{'neg': 0.303, 'neu': 0.532, 'pos': 0.165, 'compound': -0.3818}"
8485,"{'neg': 0.0, 'neu': 0.604, 'pos': 0.396, 'compound': 0.7096}"
8486,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.886}"
8487,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8488,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8489,"{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.3612}"
8490,"{'neg': 0.346, 'neu': 0.654, 'pos': 0.0, 'compound': -0.703}"
8491,"{'neg': 0.583, 'neu': 0.417, 'pos': 0.0, 'compound': -0.6808}"
8492,"{'neg': 0.737, 'neu': 0.263, 'pos': 0.0, 'compound': -0.4215}"
8493,"{'neg': 1.0, 'neu': 0.0, 'pos': 0.0, 'compound': -0.3612}"
8494,"{'neg': 0.613, 'neu': 0.262, 'pos': 0.126, 'compound': -0.8519}"
8495,"{'neg': 0.197, 'neu': 0.657, 'pos': 0.146, 'compound': -0.1779}"
8496,"{'neg': 0.0, 'neu': 0.427, 'pos': 0.573, 'compound': 0.8555}"
8497,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.34}"
8498,"{'neg': 0.543, 'neu': 0.457, 'pos': 0.0, 'compound': -0.9169}"
8499,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8500,"{'neg': 0.0, 'neu': 0.556, 'pos': 0.444, 'compound': 0.7506}"
8501,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
8502,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8503,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
8504,"{'neg': 0.187, 'neu': 0.645, 'pos': 0.168, 'compound': -0.0772}"
8505,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8506,"{'neg': 0.291, 'neu': 0.522, 'pos': 0.187, 'compound': -0.1027}"
8507,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}"
8508,"{'neg': 0.0, 'neu': 0.685, 'pos': 0.315, 'compound': 0.5574}"
8509,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
8510,"{'neg': 0.172, 'neu': 0.597, 'pos': 0.231, 'compound': 0.2023}"
8511,"{'neg': 0.0, 'neu': 0.789, 'pos': 0.211, 'compound': 0.4939}"
8512,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8513,"{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.5574}"
8514,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8515,"{'neg': 0.203, 'neu': 0.65, 'pos': 0.146, 'compound': -0.1779}"
8516,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8517,"{'neg': 0.777, 'neu': 0.223, 'pos': 0.0, 'compound': -0.5413}"
8518,"{'neg': 0.254, 'neu': 0.746, 'pos': 0.0, 'compound': -0.5267}"
8519,"{'neg': 0.128, 'neu': 0.527, 'pos': 0.345, 'compound': 0.574}"
8520,"{'neg': 0.0, 'neu': 0.635, 'pos': 0.365, 'compound': 0.3182}"
8521,"{'neg': 0.281, 'neu': 0.493, 'pos': 0.227, 'compound': -0.2732}"
8522,"{'neg': 0.417, 'neu': 0.583, 'pos': 0.0, 'compound': -0.6486}"
8523,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
8524,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6124}"
8525,"{'neg': 0.31, 'neu': 0.69, 'pos': 0.0, 'compound': -0.4019}"
8526,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.296}"
8527,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8528,"{'neg': 0.136, 'neu': 0.571, 'pos': 0.293, 'compound': 0.4939}"
8529,"{'neg': 0.0, 'neu': 0.571, 'pos': 0.429, 'compound': 0.7184}"
8530,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8531,"{'neg': 0.531, 'neu': 0.0, 'pos': 0.469, 'compound': -0.0772}"
8532,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8533,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8534,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8535,"{'neg': 0.283, 'neu': 0.63, 'pos': 0.087, 'compound': -0.3612}"
8536,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
8537,"{'neg': 0.0, 'neu': 0.682, 'pos': 0.318, 'compound': 0.4215}"
8538,"{'neg': 0.178, 'neu': 0.654, 'pos': 0.168, 'compound': -0.0258}"
8539,"{'neg': 0.115, 'neu': 0.667, 'pos': 0.218, 'compound': 0.4019}"
8540,"{'neg': 0.487, 'neu': 0.513, 'pos': 0.0, 'compound': -0.6908}"
8541,"{'neg': 0.208, 'neu': 0.792, 'pos': 0.0, 'compound': -0.2732}"
8542,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}"
8543,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8544,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.5994}"
8545,"{'neg': 0.0, 'neu': 0.641, 'pos': 0.359, 'compound': 0.6808}"
8546,"{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}"
8547,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.6705}"
8548,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8549,"{'neg': 0.0, 'neu': 0.417, 'pos': 0.583, 'compound': 0.4215}"
8550,"{'neg': 0.0, 'neu': 0.714, 'pos': 0.286, 'compound': 0.34}"
8551,"{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.2755}"
8552,"{'neg': 0.286, 'neu': 0.476, 'pos': 0.238, 'compound': -0.1027}"
8553,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8554,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.4939}"
8555,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8556,"{'neg': 0.0, 'neu': 0.748, 'pos': 0.252, 'compound': 0.4019}"
8557,"{'neg': 0.23, 'neu': 0.556, 'pos': 0.214, 'compound': -0.296}"
8558,"{'neg': 0.0, 'neu': 0.752, 'pos': 0.248, 'compound': 0.5106}"
8559,"{'neg': 0.098, 'neu': 0.902, 'pos': 0.0, 'compound': -0.0772}"
8560,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8561,"{'neg': 0.62, 'neu': 0.38, 'pos': 0.0, 'compound': -0.5994}"
8562,"{'neg': 0.337, 'neu': 0.663, 'pos': 0.0, 'compound': -0.6808}"
8563,"{'neg': 0.296, 'neu': 0.704, 'pos': 0.0, 'compound': -0.2732}"
8564,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8565,"{'neg': 0.148, 'neu': 0.656, 'pos': 0.197, 'compound': 0.2263}"
8566,"{'neg': 0.0, 'neu': 0.667, 'pos': 0.333, 'compound': 0.6115}"
8567,"{'neg': 0.415, 'neu': 0.585, 'pos': 0.0, 'compound': -0.607}"
8568,"{'neg': 0.149, 'neu': 0.522, 'pos': 0.328, 'compound': 0.34}"
8569,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.296}"
8570,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8571,"{'neg': 0.526, 'neu': 0.474, 'pos': 0.0, 'compound': -0.9022}"
8572,"{'neg': 0.643, 'neu': 0.357, 'pos': 0.0, 'compound': -0.8957}"
8573,"{'neg': 0.311, 'neu': 0.606, 'pos': 0.083, 'compound': -0.6124}"
8574,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8575,"{'neg': 0.131, 'neu': 0.476, 'pos': 0.393, 'compound': 0.6597}"
8576,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8577,"{'neg': 0.285, 'neu': 0.569, 'pos': 0.146, 'compound': -0.1779}"
8578,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8579,"{'neg': 0.381, 'neu': 0.619, 'pos': 0.0, 'compound': -0.5719}"
8580,"{'neg': 0.0, 'neu': 0.726, 'pos': 0.274, 'compound': 0.5267}"
8581,"{'neg': 0.0, 'neu': 0.583, 'pos': 0.417, 'compound': 0.5106}"
8582,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8583,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8584,"{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.0516}"
8585,"{'neg': 0.639, 'neu': 0.361, 'pos': 0.0, 'compound': -0.6486}"
8586,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8587,"{'neg': 0.174, 'neu': 0.826, 'pos': 0.0, 'compound': -0.2732}"
8588,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8589,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8590,"{'neg': 0.355, 'neu': 0.645, 'pos': 0.0, 'compound': -0.5106}"
8591,"{'neg': 0.0, 'neu': 0.812, 'pos': 0.188, 'compound': 0.4168}"
8592,"{'neg': 0.0, 'neu': 0.615, 'pos': 0.385, 'compound': 0.6124}"
8593,"{'neg': 0.324, 'neu': 0.476, 'pos': 0.2, 'compound': -0.3182}"
8594,"{'neg': 0.0, 'neu': 0.661, 'pos': 0.339, 'compound': 0.4767}"
8595,"{'neg': 0.234, 'neu': 0.468, 'pos': 0.298, 'compound': 0.2732}"
8596,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8597,"{'neg': 0.0, 'neu': 0.794, 'pos': 0.206, 'compound': 0.3818}"
8598,"{'neg': 0.495, 'neu': 0.34, 'pos': 0.165, 'compound': -0.7783}"
8599,"{'neg': 0.366, 'neu': 0.634, 'pos': 0.0, 'compound': -0.6369}"
8600,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8601,"{'neg': 0.559, 'neu': 0.441, 'pos': 0.0, 'compound': -0.8225}"
8602,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8603,"{'neg': 0.0, 'neu': 0.643, 'pos': 0.357, 'compound': 0.6124}"
8604,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8605,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8606,"{'neg': 0.197, 'neu': 0.803, 'pos': 0.0, 'compound': -0.4019}"
8607,"{'neg': 0.273, 'neu': 0.547, 'pos': 0.18, 'compound': -0.296}"
8608,"{'neg': 0.0, 'neu': 0.645, 'pos': 0.355, 'compound': 0.5106}"
8609,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}"
8610,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8611,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8612,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6478}"
8613,"{'neg': 0.332, 'neu': 0.489, 'pos': 0.179, 'compound': -0.4215}"
8614,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8615,"{'neg': 0.412, 'neu': 0.588, 'pos': 0.0, 'compound': -0.6808}"
8616,"{'neg': 0.22, 'neu': 0.78, 'pos': 0.0, 'compound': -0.4767}"
8617,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8618,"{'neg': 0.714, 'neu': 0.286, 'pos': 0.0, 'compound': -0.7579}"
8619,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8620,"{'neg': 0.524, 'neu': 0.476, 'pos': 0.0, 'compound': -0.872}"
8621,"{'neg': 0.0, 'neu': 0.813, 'pos': 0.187, 'compound': 0.3182}"
8622,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8623,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8624,"{'neg': 0.485, 'neu': 0.515, 'pos': 0.0, 'compound': -0.6908}"
8625,"{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}"
8626,"{'neg': 0.197, 'neu': 0.657, 'pos': 0.146, 'compound': -0.1779}"
8627,"{'neg': 0.173, 'neu': 0.636, 'pos': 0.191, 'compound': 0.0772}"
8628,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8629,"{'neg': 0.0, 'neu': 0.174, 'pos': 0.826, 'compound': 0.8591}"
8630,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8631,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8632,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8633,"{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.5574}"
8634,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8635,"{'neg': 0.341, 'neu': 0.659, 'pos': 0.0, 'compound': -0.4767}"
8636,"{'neg': 0.0, 'neu': 0.328, 'pos': 0.672, 'compound': 0.6249}"
8637,"{'neg': 0.151, 'neu': 0.849, 'pos': 0.0, 'compound': -0.1531}"
8638,"{'neg': 0.247, 'neu': 0.753, 'pos': 0.0, 'compound': -0.5574}"
8639,"{'neg': 0.155, 'neu': 0.845, 'pos': 0.0, 'compound': -0.296}"
8640,"{'neg': 0.199, 'neu': 0.542, 'pos': 0.259, 'compound': 0.0}"
8641,"{'neg': 0.0, 'neu': 0.761, 'pos': 0.239, 'compound': 0.296}"
8642,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
8643,"{'neg': 0.19, 'neu': 0.634, 'pos': 0.176, 'compound': -0.0516}"
8644,"{'neg': 0.0, 'neu': 0.68, 'pos': 0.32, 'compound': 0.5719}"
